region,name,category,phone,email,gmaps_url,online_presence
Santorini,Greek Islands Hotel Santorini Perissa,,6945169440,,,
Santorini,HOTEL SANTA BARBARA -ΔΡΟΣΟΥ ΕΙΡΗΝΗ, Hotels,2286081534,,,
Santorini,Hermes Hotel,,2286031664,,,
Santorini,Horizon Sky House,Holiday apartment rental,6907630019,,,
Santorini,Hostel Santorini Chrissi Ammos, Hotels,2286083159,,,
Santorini,Hotel Eucalyptus, Hotels,2286031738,,,
Santorini,Hotel Sea Side Perivolos,,2286081330,,,
Santorini,Hotel Sofia,,2286022802,,,
Santorini,Hypnōs boutique villa,Holiday apartment rental,6985645341,,,
Santorini,Iatis View luxury villa,,2286022177,,,
Santorini,Iris Boutique Hotel, Hotels,2286032233,,,
Santorini,Jannes domus,Holiday apartment rental,6945702048,,,
Santorini,Join Us Low Cost Rooms Santorini, Hotels,6937191262,,,
Santorini,Kalamia's cozy apartment - Kalamia's sunny apartment,Holiday apartment,6948576914,,,
Santorini,Kaleidoscope Cave Houses, Hotels,6984556176,,,
Santorini,Kamarela Studios,,2286032338,,,
Santorini,Kima Oia Suites,,2286071049,,,
Santorini,Klostrá - Foinikia Oias, Hotels,2286073238,,,
Santorini,La Maltese Residence, Hotels,6944911901,,,
Santorini,La Torretta,Holiday apartment rental,6976600902,,,
Santorini,Lava Suites and Lounge, Hotels,2286023157,,,
Santorini,Lefteris House,,6974838705,,,
Santorini,Leivadaros apartments,Holiday apartment rental,6970712965,,,
Santorini,Liakada Oia Suites,,2286071439,,,
Santorini,Marathon Blue luxury villa, Hotels,6944516181,,,
Santorini,Marizan Caves and Villas, Hotels,2286072061,,,
Santorini,Markakis Studios Fira,,2286024621,,,
Santorini,Marton Perissa,Holiday apartment rental,6977252410,,,
Santorini,Mary Rooms,,2286082246,,,
Santorini,Meltemi Blu - Adults Only, Hotels,2286081325,,,
Santorini,Meltemi Village, Hotels,2286081119,,,
Santorini,Moschatos Beach Houses,Holiday apartment rental,6974786353,,,
Santorini,Museo Grand Hotel,,2286072519,,,
Santorini,My Santorini Hotels,Hotel,6944647115,,,
Santorini,Mylopetres Traditional Houses Oia,Apartment complex,6977458860,,,
Santorini,N. RENIERIS Apartments,,6986189401,,,
Santorini,NAMA Beach House,,6987584590,,,
Santorini,Narkissos Hotel, Hotels,2286030939,,,
Santorini,Neptune apartments, Hotels,2294095017,,,
Santorini,Nikolas Villas Aparthotel,,2286082041,,,
Santorini,Nostos Apartments Fira - Apartment with Roof Top Jacuzzi,,2286036651,,,
Santorini,Oinos Luxury Suites,,6983372120,,,
Santorini,Ostria Apartments,Holiday apartment rental,6974110520,,,
Santorini,Oxygen Hotel,Hotel,2286031787,,,
Santorini,PRINCESS SANTORINI VILLAS Α.Ε.,,2286081679,,,
Santorini,Paralia Diamond Villa, Hotels,6980220837,,,
Santorini,Pension Markos, Hotels,2286081177,,,
Santorini,Pension Roussos Santorini,,2286023528,,,
Santorini,Pension St George, Hotels,2286082436,,,
Santorini,Pension Stella,,2286023731,,,
Santorini,Pentelikon Hotel, Hotels,2106230650,,,
Santorini,Perissa Art Rooms,,6934271123,,,
Santorini,Pithos Modern Apartments,Holiday apartment rental,6984881207,,,
Santorini,Plaisir Villa,,6987413171,,,
Santorini,Porto Kalamos, Hotels,6980276007,,,
Santorini,Porto Villa Hotel,,6945431504,,,
Santorini,Ptolemeos Hotel,,2286023947,,,
Santorini,Pure and Simple Santorini,Holiday apartment rental,6936635288,,,
Santorini,Radisson Blu Zaffron Resort,,2107101100,,,
Santorini,Red Stone Villa,,6942672760,,,
Santorini,Residence Suites,,2286071507,,,
Santorini,Rosalia Studio Megalochori,Hotel,6947153218,,,
Santorini,Sabbia Calda,Holiday apartment rental,6972480604,,,
Santorini,Sand Gem - Beach Apartments,Holiday apartment rental,6982797522,,,
Santorini,Santa Irini Hotel,,6982728319,,,
Santorini,Santorini Dreams Villas,,6955433908,,,
Santorini,Santorini Luxury Villas,,2286022050,,,
Santorini,Santorious Family Apartment,Holiday apartment,443336666111,,,
Santorini,SeaBreeze Villa, Hotels,6956206920,,,
Santorini,Semprou Rooms,,2286082056,,,
Santorini,Sensia Luxury Studios & Villas,Holiday apartment rental,6932041543,,,
Santorini,Seven Grapes - Santorini, Hotels,6973675911,,,
Santorini,Simantiri, Hotels,6973642608,,,
Santorini,Smaro Studios,,2286025951,,,
Santorini,Smy Mediterranean White Santorini, Hotels,2286031167,,,
Santorini,Smy Santorini Suites & Villas,,2286027045,,,
Santorini,Spacious Traditional House with Sauna and Pool,Hotel,6944728261,,,
Santorini,Star Infinity Suites, Hotels,6980478414,,,
Santorini,Stella Nomikou Apartments,,2286023464,,,
Santorini,Stoa cave villas,Holiday apartment rental,6976744792,,,
Santorini,Studios Apartments Perivolos,,2286083220,,,
Santorini,Summer View Apartment Agistri,Holiday apartment rental,6977210746,,,
Santorini,Sunday's Apartments,Holiday apartment rental,6988937914,,,
Santorini,Sunrise apartment,,6998898315,,,
Santorini,Suntorini Restaurant - Cafe, Hotels,2286036897,,,
Santorini,Surupo Suites,,6980570446,,,
Santorini,Sweet Dreams Rooms,,6987920318,,,
Santorini,TAMARIX DEL MAR SUITES,,2286034172,,,
Santorini,TIKI BEACH STUDIOS, Hotels,6972771333,,,
Santorini,Thalia Apartments,,6988080048,,,
Santorini,The F Suites,Holiday apartment rental,6980278679,,,
Santorini,The Magic Luxury Cave Suites,Holiday apartment rental,6947066916,,,
Santorini,The Penthouse in Kamari,Holiday apartment,6971685646,,,
Santorini,The Tree Houses,Holiday apartment rental,6971992068,,,
Santorini,Thealos Santorini, Hotels,2286037516,,,
Santorini,Theophrasti Suites,,6981951780,,,
Santorini,Traditional House in Santorini,Holiday apartment,6944471537,,,
Santorini,Tre Fiori - The Retreat Suites,,6944427594,,,
Santorini,Villa Danezis,,2286033071,,,
Santorini,Villa Firostefani,,2286023320,,,
Santorini,Villa George, Hotels,6996762169,,,
Santorini,Villa Grecio,Hotel,2286022063,,,
Santorini,Villa Kalamos, Hotels,6972553471,,,
Santorini,Villa Livadaros,,2286024617,,,
Santorini,Villa Maina Santorini, Hotels,2286033333,,,
Santorini,Villa Margarita, Hotels,2286024485,,,
Santorini,Villa Odyssey,,2286023681,,,
Santorini,Villa Oinos,,6976970783,,,
Santorini,Villa Rose, Hotels,2286022020,,,
Santorini,Villa Ruby Megalochori Santorini,Holiday apartment rental,6940774462,,,
Santorini,Villa Vergina, Hotels,2286081597,,,
Santorini,Vineyard Houses Santorini,Holiday apartment,6988279117,,,
Santorini,White & Blue Suites,,2286081894,,,
Santorini,White Element - Suites - Santorini,,6981927496,,,
Santorini,White Pearl Boutique, Hotels,6988064128,,,
Santorini,White Side Suites,,6989173596,,,
Santorini,Zen Suites & Spa, Hotels,6944193016,,,
Santorini,bonora country houses,,2286027364,,,
Santorini,lejardin suites santorini pirgos,Holiday apartment rental,6986174165,,,
Santorini,vi-sta finikias villa,,6944683009,,,
Santorini,villa patitiri cave house,Holiday apartment rental,6975944023,,,
Saronida,Happy Place Sea View,Holiday apartment rental,6982159858,,https://www.google.com/maps/place/Happy+Place+Sea+View/data=!4m7!3m6!1s0x14a1ed4ac3353633:0xeacd0594146f6899!8m2!3d37.7428833!4d23.9056575!16s%2Fg%2F11vtbmvl6x!19sChIJMzY1w0rtoRQRmWhvFJQFzeo?authuser=0&hl=en&rclk=1,none
Saronida,Infinity Blue Suite,Holiday apartment,6971773917,,https://www.google.com/maps/place/Saronida+beach+apartments+kids+and+pets+friendly+-+One-Bedroom+Apartment/data=!4m11!3m10!1s0x14a1ec4d20fc01ab:0x485aed44cbb82f78!5m2!4m1!1i2!8m2!3d37.7431488!4d23.9047794!16s%2Fg%2F11lm_qhn3x!17BQ0FF!19sChIJqwH8IE3soRQReC-4y0TtWkg?authuser=0&hl=en&rclk=1,link-in-bio
Saronida,SSS Saronida Sunset Spot,Holiday apartment rental,6973777530,,https://www.google.com/maps/place/Saronida+Cosy+Studio+%26+Apartments/data=!4m7!3m6!1s0x14a1ed0a5929868f:0xba87d72fc439df5f!8m2!3d37.7504344!4d23.9049307!16s%2Fg%2F11trwqd0k8!19sChIJj4YpWQrtoRQRX985xC_Xh7o?authuser=0&hl=en&rclk=1,none
Saronida,Saronida 365,Holiday apartment rental,6906404081,,https://www.google.com/maps/place/Saronida+365/data=!4m7!3m6!1s0x14a1ed9baafa6bd9:0x9e5aec29cad366e9!8m2!3d37.7530474!4d23.9063242!16s%2Fg%2F11w8yclb78!19sChIJ2Wv6qpvtoRQR6WbTyinsWp4?authuser=0&hl=en&rclk=1,none
Saronida,Saronida Coastal Escape | 2BR Apartment,Holiday apartment rental,6983130365,,https://www.google.com/maps/place/Saronida+Coastal+Escape+%7C+2BR+Apartment/data=!4m7!3m6!1s0x14a1ed004ea2339f:0x23cbe29758f129d7!8m2!3d37.7520066!4d23.9063414!16s%2Fg%2F11z2llp_64!19sChIJnzOiTgDtoRQR1ynxWJfiyyM?authuser=0&hl=en&rclk=1,none
Saronida,my View,Holiday apartment rental,6932578319,,https://www.google.com/maps/place/my+View/data=!4m7!3m6!1s0x14a1ede14e187d8d:0x920aa463395952e1!8m2!3d37.7415048!4d23.9053177!16s%2Fg%2F11xf6r__s9!19sChIJjX0YTuHtoRQR4VJZOWOkCpI?authuser=0&hl=en&rclk=1,none
Varkiza,ATHENS SEAFRONT APARTMENT,Holiday apartment rental,6981449124,,https://www.google.com/maps/place/ATHENS+SEAFRONT+APARTMENT/data=!4m7!3m6!1s0x14a195efb9e09cfd:0xab95248cfcbaa0fa!8m2!3d37.8196236!4d23.8030918!16s%2Fg%2F11vz6l6370!19sChIJ_Zzgue-VoRQR-qC6_Iwklas?authuser=0&hl=en&rclk=1,booking
Varkiza,Alex's place Varkiza,Apartment complex,6974488973,,https://www.google.com/maps/place/Alex%27s+place+Varkiza/data=!4m7!3m6!1s0x14a1952a0818b5fb:0x23fe128b8025dc52!8m2!3d37.8194693!4d23.8029323!16s%2Fg%2F11rxr9cgmy!19sChIJ-7UYCCqVoRQRUtwlgIsS_iM?authuser=0&hl=en&rclk=1,none
Varkiza,Bright and Peaceful Apartment near Varkiza beach,Holiday apartment rental,6983435833,,https://www.google.com/maps/place/Bright+and+Peaceful+Apartment+near+Varkiza+beach/data=!4m7!3m6!1s0x14a1eb842fba3531:0xcbd7212dc4b984f5!8m2!3d37.8155237!4d23.7966698!16s%2Fg%2F11yg7y_qt1!19sChIJMTW6L4TroRQR9YS5xC0h18s?authuser=0&hl=en&rclk=1,booking
Varkiza,Mandarin One Bedroom Apartment Varkiza,Holiday apartment,6972777075,,https://www.google.com/maps/place/Mandarin+One+Bedroom+Apartment+Varkiza/data=!4m7!3m6!1s0x14a1eb17ee1390b3:0xa4021b084cf4e1bf!8m2!3d37.8169298!4d23.7966519!16s%2Fg%2F11x7kvn3m4!19sChIJs5AT7hfroRQRv-H0TAgbAqQ?authuser=0&hl=en&rclk=1,booking
Varkiza,Seaside Bliss in Varkiza - Dreamy Balcony with Stunning Views,Hotel,6972400810,,https://www.google.com/maps/place/ATHENS+SEAFRONT+APARTMENT/data=!4m7!3m6!1s0x14a195efb9e09cfd:0xab95248cfcbaa0fa!8m2!3d37.8196236!4d23.8030918!16s%2Fg%2F11vz6l6370!19sChIJ_Zzgue-VoRQR-qC6_Iwklas?authuser=0&hl=en&rclk=1,none
Varkiza,Varkiza Escape Residence - Four-Bedroom House,,6932749195,,https://www.google.com/maps/place/Varkiza+Escape+Residence+-+Four-Bedroom+House/data=!4m11!3m10!1s0x14a1952ed0d0339f:0x7d5f6ec9125d32ad!5m2!4m1!1i2!8m2!3d37.8243484!4d23.8043308!16s%2Fg%2F11xmlrsk1r!17BQ0FF!19sChIJnzPQ0C6VoRQRrTJdEsluX30?authuser=0&hl=en&rclk=1,none
Varkiza,Varkiza Seaside 2BD apartment,Holiday apartment rental,6930507922,,https://www.google.com/maps/place/Varkiza+Seaside+2BD+apartment/data=!4m7!3m6!1s0x14a1eb004dafcdc7:0x308752cffbd1346d!8m2!3d37.8129336!4d23.7997521!16s%2Fg%2F11xmynjgmp!19sChIJx82vTQDroRQRbTTR-89ShzA?authuser=0&hl=en&rclk=1,none
Varkiza,Varkiza by the Sea,Holiday apartment rental,6944465622,,https://www.google.com/maps/place/Varkiza+by+the+Sea/data=!4m7!3m6!1s0x14a1eb29a5920dfd:0x46a660a6cb59164d!8m2!3d37.8116168!4d23.7997298!16s%2Fg%2F11kpzmrxns!19sChIJ_Q2SpSnroRQRTRZZy6ZgpkY?authuser=0&hl=en&rclk=1,booking
Vouliagmeni,Blue Bay Vouliagmeni Luxury Apartment,Holiday apartment rental,6971753754,,https://www.google.com/maps/place/Blue+Bay+Vouliagmeni+Luxury+Apartment/data=!4m7!3m6!1s0x14a1eb006f0c8513:0x774fa70c770ef390!8m2!3d37.8109086!4d23.7838655!16s%2Fg%2F11y5hrjchl!19sChIJE4UMbwDroRQRkPMOdwynT3c?authuser=0&hl=en&rclk=1,none
Vouliagmeni,Cama Luxury Suites Kavouri,Holiday apartment,2152158352,,https://www.google.com/maps/place/Cama+Luxury+Suites+Kavouri/data=!4m7!3m6!1s0x14a1eaaffa9d0ac3:0x72950c60bd7540d4!8m2!3d37.814047!4d23.774445!16s%2Fg%2F11x790vt9w!19sChIJwwqd-q_qoRQR1EB1vWAMlXI?authuser=0&hl=en&rclk=1,none
Vouliagmeni,Milianna’s,Holiday apartment rental,6944392913,,https://www.google.com/maps/place/Milianna%E2%80%99s/data=!4m7!3m6!1s0x14a1eb7ec5407d17:0xafac58beaadd5eb1!8m2!3d37.8185247!4d23.7771421!16s%2Fg%2F11v_4rc5xc!19sChIJF31AxX7roRQRsV7dqr5YrK8?authuser=0&hl=en&rclk=1,none
Vouliagmeni,The rock view apartment Vouliagmeni,Holiday apartment rental,6938624780,,https://www.google.com/maps/place/The+rock+view+apartment+Vouliagmeni/data=!4m7!3m6!1s0x14a1eb05151a6757:0x16e934d112306542!8m2!3d37.8159885!4d23.7852663!16s%2Fg%2F11md7qnvp1!19sChIJV2caFQXroRQRQmUwEtE06RY?authuser=0&hl=en&rclk=1,none
Vouliagmeni,Vouliagmeni Beach House,Lodging,6937149800,,https://www.google.com/maps/place/Hotel+Lilly/data=!4m10!3m9!1s0x14a1eab76f948cc9:0x885d939633cc0714!5m2!4m1!1i2!8m2!3d37.8123186!4d23.783123!16s%2Fg%2F1260k4s2d!19sChIJyYyUb7fqoRQRFAfMM5aTXYg?authuser=0&hl=en&rclk=1,booking
Vouliagmeni,Vouliagmeni Riviera Apartments,Holiday apartment rental,6936940095,,https://www.google.com/maps/place/Vouliagmeni+Riviera+Apartments/data=!4m7!3m6!1s0x14a1eba71ca7978d:0xfda9fb264f8ad1ea!8m2!3d37.8208915!4d23.7814365!16s%2Fg%2F11sry2cmw7!19sChIJjZenHKfroRQR6tGKTyb7qf0?authuser=0&hl=en&rclk=1,none
Vouliagmeni,Vouliagmeni Serenity Residence,Holiday apartment,2117504580,,https://www.google.com/maps/place/Vouliagmeni+Serenity+Residence/data=!4m7!3m6!1s0x14a1eaa55426cd1f:0xfb4f8430aad51eac!8m2!3d37.813232!4d23.774826!16s%2Fg%2F11xcm3k8n5!19sChIJH80mVKXqoRQRrB7VqjCET_s?authuser=0&hl=en&rclk=1,none
Vouliagmeni,art micro-loft,Hotel,6974427085,,https://www.google.com/maps/place/art+micro-loft/data=!4m7!3m6!1s0x14a1ebb676bb5e2b:0x1fd22e027d7bcc3b!8m2!3d37.8106668!4d23.7834164!16s%2Fg%2F11g1f0yqnd!19sChIJK167drbroRQRO8x7fQIu0h8?authuser=0&hl=en&rclk=1,none
Zakynthos,ARCHONTIKO VILLAGE VOLIMES,,6978555439,,https://www.google.com/maps/place/ARCHONTIKO+VILLAGE+VOLIMES/data=!4m10!3m9!1s0x13676bdf0f7fc795:0xdebcef276f769fd3!5m2!4m1!1i2!8m2!3d37.8728649!4d20.6580248!16s%2Fg%2F11kcq4clpy!19sChIJlcd_D99rZxMR0592byfvvN4?authuser=0&hl=en&rclk=1,none
Zakynthos,ARION HOTEL,,2265082097,,https://www.google.com/maps/place/ARION+HOTEL/data=!4m10!3m9!1s0x135f796584c2b7cf:0xd5bf185635f8488e!5m2!4m1!1i2!8m2!3d38.480572!4d22.492239!16s%2Fg%2F1td1m4pw!19sChIJz7fChGV5XxMRjkj4NVYYv9U?authuser=0&hl=en&rclk=1,none
Zakynthos,Aceno Apartments,Holiday apartment rental,6984863991,,https://www.google.com/maps/place/Aceno+Apartments/data=!4m7!3m6!1s0x1367395e38b2bb05:0x4265283f7cb18ece!8m2!3d37.7243882!4d20.8654156!16s%2Fg%2F11kj6n6xly!19sChIJBbuyOF45ZxMRzo6xfD8oZUI?authuser=0&hl=en&rclk=1,none
Zakynthos,Agios Leon Apartments,Holiday apartment,6973782274,,https://www.google.com/maps/place/Gorgona+Apartments/data=!4m7!3m6!1s0x136739523b1b7aeb:0x56827036637167e5!8m2!3d37.7122304!4d20.8584324!16s%2Fg%2F11krgl0hx4!19sChIJ63obO1I5ZxMR5WdxYzZwglY?authuser=0&hl=en&rclk=1,none
Zakynthos,Alba Suāvis - Luxury City Apartments,Holiday apartment rental,6986597079,,https://www.google.com/maps/place/Alba+Su%C4%81vis+-+Luxury+City+Apartments/data=!4m7!3m6!1s0x1367471f1c9e4ec1:0xdf5d063e08e9c212!8m2!3d37.7788539!4d20.897149!16s%2Fg%2F11y6gg_7td!19sChIJwU6eHB9HZxMREsLpCD4GXd8?authuser=0&hl=en&rclk=1,none
Zakynthos,Alisaxni Studios,,6983348654,,https://www.google.com/maps/place/Noula+Studio/data=!4m10!3m9!1s0x1367486d37d34f05:0xfe58c2a7fe804249!5m2!4m1!1i2!8m2!3d37.7671681!4d20.9164139!16s%2Fg%2F1tw_qdhv!19sChIJBU_TN21IZxMRSUKA_qfCWP4?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Alykanas Beach Grand Hotel by Zante Plaza, Hotels,2695083556,,https://www.google.com/maps/place/Alykanas+Beach+Grand+Hotel+by+Zante+Plaza/data=!4m10!3m9!1s0x1367416eecacc84b:0x2fe79d43bc2f220f!5m2!4m1!1i2!8m2!3d37.8396!4d20.775915!16s%2Fg%2F11b73nfq58!19sChIJS8is7G5BZxMRDyIvvEOd5y8?authuser=0&hl=en&rclk=1,none
Zakynthos,Amalia Hotel Athens,,2103237300,,https://www.google.com/maps/place/Electra+Palace+Athens/data=!4m10!3m9!1s0x14a195216e12ddd3:0x1de193784727ea9d!5m2!4m1!1i2!8m2!3d37.9737613!4d23.7317086!16s%2Fg%2F11csp7kkcv!19sChIJ090SbiGVoRQRneonR3iT4R0?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Amoudi Studios Apartments Hotel,,2695062560,,https://www.google.com/maps/place/Amoudi+Studios+Apartments+Hotel/data=!4m10!3m9!1s0x13674152d0209bb3:0xb82370df95796103!5m2!4m1!1i2!8m2!3d37.839603!4d20.806972!16s%2Fg%2F1td35j68!19sChIJs5sg0FJBZxMRA2F5ld9wI7g?authuser=0&hl=en&rclk=1,none
Zakynthos,Anastasia Beach Hotel, Hotels,2695051455,,https://www.google.com/maps/place/Natalie+Hotel/data=!4m10!3m9!1s0x13673853fe3c41dd:0xfa01904bb1798cc8!5m2!4m1!1i2!8m2!3d37.7208762!4d20.8615666!16s%2Fg%2F11cn6cj36q!19sChIJ3UE8_lM4ZxMRyIx5sUuQAfo?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Anastasia apartments,Self-catering accommodation,6944768730,,https://www.google.com/maps/place/Photographer%27s+Apartments/data=!4m10!3m9!1s0x1367415a52bb3227:0x146c91e50814308c!5m2!4m1!1i2!8m2!3d37.8438262!4d20.7927378!16s%2Fg%2F11df1_dx3v!19sChIJJzK7UlpBZxMRjDAUCOWRbBQ?authuser=0&hl=en&rclk=1,none
Zakynthos,Anastasias House, Hotels,2695051266,,https://www.google.com/maps/place/Bitzaro+Grande/data=!4m10!3m9!1s0x1367397e1a841bb9:0xa712806704d39939!5m2!4m1!1i2!8m2!3d37.73951!4d20.8926609!16s%2Fg%2F11f6yx0g5b!19sChIJuRuEGn45ZxMROZnTBGeAEqc?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Anatoli Villa Vasilikos,,6981351200,,https://www.google.com/maps/place/Anatoli+Villa+Vasilikos/data=!4m10!3m9!1s0x13673752c85d98e1:0x18fe76760bd2d05b!5m2!4m1!1i2!8m2!3d37.7360348!4d20.9630377!16s%2Fg%2F11sv0_yq_7!19sChIJ4ZhdyFI3ZxMRW9DSC3Z2_hg?authuser=0&hl=en&rclk=1,none
Zakynthos,Anatolikos rooms,Holiday apartment rental,6984453148,,https://www.google.com/maps/place/Anatolikos+rooms/data=!4m7!3m6!1s0x136741c6f5404305:0x869f713d010b3c42!8m2!3d37.8418807!4d20.7683523!16s%2Fg%2F11rsfx_mn0!19sChIJBUNA9cZBZxMRQjwLAT1xn4Y?authuser=0&hl=en&rclk=1,none
Zakynthos,Angela Hilltop Apartment,Holiday apartment rental,6978863019,,https://www.google.com/maps/place/Anemona+Beach+Hotel/data=!4m10!3m9!1s0x1367483f2cfa2139:0x4d4526eddd036ab4!5m2!4m1!1i2!8m2!3d37.7613455!4d20.9330473!16s%2Fg%2F113h6bvp9!19sChIJOSH6LD9IZxMRtGoD3e0mRU0?authuser=0&hl=en&rclk=1,facebook
Zakynthos,Anna Studios And Apartments,,6939624118,,https://www.google.com/maps/place/katerina+apartments+ionio+holidays/data=!4m10!3m9!1s0x13673621eaed289f:0xae8e49b465b8f4ce!5m2!4m1!1i2!8m2!3d37.7317148!4d20.9732553!16s%2Fg%2F11g6pvx2cx!19sChIJnyjt6iE2ZxMRzvS4ZbRJjq4?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Apathera Apartment Zakynthos,Hotel,6980945296,,https://www.google.com/maps/place/Apathera+Apartment+Zakynthos/data=!4m7!3m6!1s0x1367370ccb510061:0x11aeb8cd6b337056!8m2!3d37.7475074!4d20.9039502!16s%2Fg%2F11svq_jzhk!19sChIJYQBRyww3ZxMRVnAza824rhE?authuser=0&hl=en&rclk=1,link-in-bio
Zakynthos,Argasi Beach Hotel, Hotels,2695025000,,https://www.google.com/maps/place/Hotel+Palmyra/data=!4m10!3m9!1s0x13674814ba855585:0xa08908439ea852b3!5m2!4m1!1i2!8m2!3d37.7637528!4d20.9228636!16s%2Fg%2F1tfvw3vr!19sChIJhVWFuhRIZxMRs1KonkMIiaA?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Arkadianos Aparthotel,,+34971425588,,https://www.google.com/maps/place/Arkadianos+Aparthotel/data=!4m10!3m9!1s0x136739a98931b18b:0x3a99b5883a4ef5c2!5m2!4m1!1i2!8m2!3d37.7111363!4d20.8572683!16s%2Fg%2F11n01_ljby!19sChIJi7Exiak5ZxMRwvVOOoi1mTo?authuser=0&hl=en&rclk=1,none
Zakynthos,Armonia Rooms,Holiday apartment rental,6986405232,,https://www.google.com/maps/place/Rooms+48+by+Zante+Plaza/data=!4m7!3m6!1s0x136739f11fd0844b:0xd756d17dc157c137!8m2!3d37.7208084!4d20.8610208!16s%2Fg%2F11g0w3ygc4!19sChIJS4TQH_E5ZxMRN8FXwX3RVtc?authuser=0&hl=en&rclk=1,none
Zakynthos,Arokaria apts,Holiday apartment rental,6944676088,,https://www.google.com/maps/place/Velendzas+Holidays/data=!4m7!3m6!1s0x1367415a21a42dab:0xd1137f5106a5f635!8m2!3d37.8454247!4d20.791044!16s%2Fg%2F1tj4q334!19sChIJqy2kIVpBZxMRNfalBlF_E9E?authuser=0&hl=en&rclk=1,none
Zakynthos,Astoria Hotel, Hotels,2695083533,,https://www.google.com/maps/place/Kozanos+Hotel+%26+Suites/data=!4m10!3m9!1s0x13674171bed55ac1:0x91177b13cdedb2b!5m2!4m1!1i2!8m2!3d37.8387205!4d20.8069144!16s%2Fg%2F1vsmv600!19sChIJwVrVvnFBZxMRK9vePLF3EQk?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Athanasiastudios,Holiday apartment rental,6973725790,,https://www.google.com/maps/place/Apple+Hotel/data=!4m10!3m9!1s0x13673866c5370411:0x8c44038c6932d9bc!5m2!4m1!1i2!8m2!3d37.73924!4d20.862104!16s%2Fg%2F11h07pyw91!19sChIJEQQ3xWY4ZxMRvNkyaYwDRIw?authuser=0&hl=en&rclk=1,none
Zakynthos,Aura Hotel,,6972852552,,https://www.google.com/maps/place/Aura+Hotel/data=!4m10!3m9!1s0x13673866d769484f:0x2ff0bca65bc59b3a!5m2!4m1!1i2!8m2!3d37.738825!4d20.861933!16s%2Fg%2F11sx4l003d!19sChIJT0hp12Y4ZxMROpvFW6a88C8?authuser=0&hl=en&rclk=1,none
Zakynthos,Avra Home,Holiday apartment rental,6978162151,,https://www.google.com/maps/place/Achel%C5%8Dos/data=!4m7!3m6!1s0x14a1169fecf65b5b:0x4f2d82a03367824b!8m2!3d38.4265393!4d23.6669235!16s%2Fg%2F11gclzmgmm!19sChIJW1v27J8WoRQRS4JnM6CCLU8?authuser=0&hl=en&rclk=1,none
Zakynthos,Baso Hilltop Apartments 1,Holiday apartment rental,6949242154,,https://www.google.com/maps/place/Casa+di+Cuore+Zakynthos+Sea+View+-+with+Jacuzzi/data=!4m7!3m6!1s0x1367492cf7be7cb9:0xf7f4afc700b68599!8m2!3d37.769087!4d20.91437!16s%2Fg%2F11vr_40l6b!19sChIJuXy-9yxJZxMRmYW2AMev9Pc?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Beate Houses,,2695052656,,https://www.google.com/maps/place/Beate+Houses/data=!4m10!3m9!1s0x13673921023f3717:0x4636031a08d41771!5m2!4m1!1i2!8m2!3d37.7110128!4d20.8566198!16s%2Fg%2F1tx17jvm!19sChIJFzc_AiE5ZxMRcRfUCBoDNkY?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Bella Vista Apartments,Holiday apartment,2695026800,,https://www.google.com/maps/place/Bella+Vista+Apartments/data=!4m7!3m6!1s0x13674755e9523b89:0xdde93c5165a8826e!8m2!3d37.7862793!4d20.8987604!16s%2Fg%2F11qnrqpdzn!19sChIJiTtS6VVHZxMRboKoZVE86d0?authuser=0&hl=en&rclk=1,none
Zakynthos,Belvedere Zakynthos Studios,,2695035335,,https://www.google.com/maps/place/Belvedere+Zakynthos+Studios/data=!4m10!3m9!1s0x136749930c44e4cf:0xb4d6051c89e83ac5!5m2!4m1!1i2!8m2!3d37.7428012!4d20.9469426!16s%2Fg%2F11h4_fdtb6!19sChIJz-REDJNJZxMRxTroiRwF1rQ?authuser=0&hl=en&rclk=1,none
Zakynthos,Borsalino studios & apartments,,2695052521,,https://www.google.com/maps/place/Zante+D%27oro+Appartments/data=!4m7!3m6!1s0x13673844e10ff691:0xbf7b65a94bed94d0!8m2!3d37.7263735!4d20.867788!16s%2Fg%2F11dxkb343h!19sChIJkfYP4UQ4ZxMR0JTtS6lle78?authuser=0&hl=en&rclk=1,ota-aggregator
Zakynthos,Brunswick villa units complex,,6978140139,,https://www.google.com/maps/place/Saritas/data=!4m7!3m6!1s0x1367390077ad5fbf:0xb0910fd5c63724bc!8m2!3d37.7271612!4d20.8617963!16s%2Fg%2F11y485y5nr!19sChIJv1-tdwA5ZxMRvCQ3xtUPkbA?authuser=0&hl=en&rclk=1,ota-aggregator
